what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335494585816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335494614938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335494615104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335494615265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335494615873
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335494619183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494619208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494620670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494629513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494637104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335494664154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494668754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494671421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494673341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494679728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335494748728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494775723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494775873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335494793880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335494795927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335494796847
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335494813136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494813161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494813945
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335494815110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335494820697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494826793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494995716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335494999738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495005371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495037360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495040749
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335495069269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495069301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495070184
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335495071504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335495072764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495075210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495145737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495193598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495206653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495294564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495294784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495295585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495296488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335495297192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335500299718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335500301347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335500302533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335500302794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335500304491
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335500304859
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1335500305561
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1335500305586
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1335500305630
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1335500305693
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1335500305720
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1335500305752
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1335500305752
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1335500305752
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1335508362871
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1335508362872
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1335508362953
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1335508362972
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1335508362989
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1335508363002
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1335508363037
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1335508363060
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1335508363072
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1335508363111
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1335508363122
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1335508363163
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1335508363177
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1335508363184
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1335508363198
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1335508363208
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1335508363221
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1335508363228
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1335508363239
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1335508363267
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1335508363286
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1335508363295
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1335508363306
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1335508363310
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1335508363329
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1335508363337
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1335508363352
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1335508363366
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1335508363384
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1335508363404
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1335508363438
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1335508363439
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1335508363460
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1335508363469
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1335508363481
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1335508363494
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1335508363509
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1335508363524
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1335508363538
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1335508363553
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1335508363567
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1335508363578
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1335508363598
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1335508363613
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1335508363630
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1335508363651
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1335508363655
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1335508363672
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1335508363672
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1335508363680
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1335508363681
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1335508363692
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1335508363706
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1335508363727
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1335508363738
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1335508363750
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1335508363763
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1335508363779
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1335508363779
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1335508363788
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1335508363800
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1335508363815
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1335508363824
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1335508363845
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1335508363867
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1335508363882
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1335508363893
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1335508363907
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1335508363929
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1335508363941
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1335508363964
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1335508363977
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1335508363977
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1335508363991
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1335508364006
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1335508364025
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1335508364035
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1335508364050
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1335508364068
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1335508364087
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1335508364121
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1335508364134
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1335508364149
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1335508364160
os,sysinfo,,,"win32",1335508364165
arch,sysinfo,,,"x86_64",1335508364165
ws,sysinfo,,,"win32",1335508364165
locale,sysinfo,,,"zh_CN",1335508364165
processors,sysinfo,,,"4",1335508364165
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1335508364165
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1335508364165
java.specification.name,sysinfo,,,"Java Platform API Specification",1335508364165
java.specification.vendor,sysinfo,,,"Oracle Corporation",1335508364165
java.specification.version,sysinfo,,,"1.7",1335508364165
java.vendor,sysinfo,,,"Oracle Corporation",1335508364165
java.version,sysinfo,,,"1.7.0_03",1335508364165
java.vm.info,sysinfo,,,"mixed mode",1335508364165
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1335508364165
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1335508364165
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1335508364165
java.vm.specification.version,sysinfo,,,"1.7",1335508364165
java.vm.vendor,sysinfo,,,"Oracle Corporation",1335508364165
java.vm.version,sysinfo,,,"22.1-b02",1335508364165
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1335508364189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335508384221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335508402091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335508402707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335508413652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335508420189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335512537865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335512547517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335512561838
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335512564506
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1335512566471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335512569538
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1335512590903
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1335512591066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335512591878
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335512592328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335512592426
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1335512602343
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1335512625088
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1335512625115
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1335512665456
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1335512665638
